"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"Puka Nacua","LAR","15.3","283.9","0.6","0.8","4.8","0.1","0.1","40.3"
"","high","15.3","377.9","1.0","1.5","9.5","0.1","0.1","65.3"
"","low","15.3","190.0","0.3","0.0","0.0","0.0","0.2","32.3"
"Demarcus Robinson","LAR","21.6","228.1","1.0","0.0","0.2","0.0","0.1","39.5"
"","high","23.2","282.5","1.5","0.0","0.7","0.0","0.0","70.5"
"","low","19.5","163.9","0.2","0.0","0.0","0.0","0.2","36.0"
"Amari Rodgers","IND","21.0","210.4","1.1","0.2","7.9","0.0","0.1","39.0"
"","high","39.2","572.7","3.2","0.3","22.2","0.0","0.0","128.5"
"","low","2.9","23.8","0.0","0.0","0.0","0.0","0.1","13.9"
"Marquez Callaway","DEN","18.6","212.1","1.3","0.0","0.2","0.0","0.0","38.4"
"","high","34.8","415.2","3.1","0.0","1.0","0.0","0.0","104.1"
"","low","7.2","91.0","0.4","0.0","0.0","0.0","0.1","21.8"
"Olamide Zaccheaus","PHI","17.7","225.9","1.1","0.6","1.8","0.0","0.3","37.3"
"","high","34.0","464.0","3.0","2.0","6.0","0.0","0.0","65.2"
"","low","3.2","37.4","0.0","0.0","0.0","0.0","1.0","13.6"
"Marquise Goodwin","CLE","15.1","201.6","1.3","1.5","7.9","0.0","0.0","36.7"
"","high","26.0","417.0","4.0","3.0","16.4","0.1","0.0","64.5"
"","low","2.7","39.5","0.0","0.0","0.0","0.0","0.2","12.7"
"Kyle Philips","TEN","16.3","224.2","0.8","0.7","3.8","0.0","0.2","35.5"
"","high","22.6","301.4","1.3","2.0","12.7","0.1","0.0","55.0"
"","low","10.5","127.2","0.1","0.0","0.0","0.0","0.3","24.7"
"Trent Sherfield","BUF","15.4","214.1","1.1","0.0","0.6","0.0","0.1","35.5"
"","high","22.9","313.5","2.3","0.0","2.4","0.0","0.0","61.4"
"","low","5.3","63.9","0.0","0.0","0.0","0.0","0.2","16.6"
"Randall Cobb","NYJ","17.4","198.7","1.1","0.1","0.5","0.0","0.1","35.0"
"","high","22.0","280.5","1.7","0.3","1.0","0.0","0.0","69.1"
"","low","14.4","163.5","0.1","0.0","0.0","0.0","0.2","32.7"
"Cedric Tillman","CLE","9.5","258.2","0.6","0.8","5.1","0.1","0.2","34.3"
"","high","9.5","399.2","0.8","1.6","10.1","0.1","0.1","66.0"
"","low","9.5","117.2","0.3","0.0","0.0","0.0","0.3","21.3"
"Jamal Agnew","JAC","15.9","147.5","0.8","5.7","50.6","0.3","0.2","34.1"
"","high","22.2","235.3","2.0","8.5","83.7","0.5","0.1","73.1"
"","low","5.6","57.5","0.0","4.1","25.3","0.2","0.3","19.4"
"Demario Douglas","NE","21.7","181.5","0.6","0.2","1.4","0.0","0.1","32.7"
"","high","21.7","257.6","1.3","0.4","2.7","0.0","0.1","44.0"
"","low","21.7","105.5","0.0","0.0","0.0","0.0","0.1","27.1"
"Charlie Jones","CIN","15.2","193.6","1.0","0.7","5.5","0.0","0.5","32.6"
"","high","36.0","526.0","3.0","2.0","16.0","0.1","0.0","65.6"
"","low","3.9","44.7","0.0","0.0","0.0","0.0","2.0","13.6"
"Cedrick Wilson Jr.","MIA","16.5","186.6","0.9","0.2","0.6","0.0","0.0","32.5"
"","high","29.7","345.7","2.1","0.7","1.3","0.0","0.0","54.7"
"","low","8.9","103.9","0.1","0.0","0.0","0.0","0.1","26.0"
"David Moore","TB","16.7","171.8","0.9","0.1","6.5","0.1","0.1","31.9"
"","high","22.6","310.4","1.6","0.4","22.5","0.3","0.0","48.8"
"","low","13.4","42.0","0.0","0.0","0.0","0.0","0.2","15.5"
"Noah Brown","HOU","15.5","196.4","0.7","0.1","0.4","0.0","0.1","31.6"
"","high","28.6","324.3","1.8","0.3","1.0","0.0","0.0","50.5"
"","low","6.3","72.2","0.1","0.0","0.0","0.0","0.3","16.8"
"Dontayvion Wicks","GB","17.6","173.2","0.8","0.2","3.9","0.0","0.1","31.5"
"","high","20.1","236.8","1.4","0.4","8.9","0.0","0.0","49.7"
"","low","15.1","105.5","0.0","0.0","0.0","0.0","0.1","25.0"
"Samori Toure","GB","15.0","177.5","0.9","0.3","2.5","0.0","0.1","30.7"
"","high","25.7","328.4","1.8","0.8","5.2","0.0","0.0","50.0"
"","low","9.5","113.9","0.0","0.0","0.0","0.0","0.1","22.6"
"Cade Johnson","SEA","14.6","168.0","1.1","0.0","1.7","0.0","0.0","30.6"
"","high","14.6","168.0","1.1","0.0","1.7","0.0","0.0","45.3"
"","low","14.6","168.0","1.1","0.0","1.7","0.0","0.0","45.3"
"Trenton Irwin","CIN","15.9","159.7","0.9","0.1","0.5","0.0","0.1","29.4"
"","high","18.4","229.1","1.8","0.3","1.6","0.0","0.0","41.2"
"","low","13.5","96.1","0.0","0.0","0.0","0.0","0.2","22.4"
"Zach Pascal","ARI","15.4","160.0","0.8","0.1","1.1","0.0","0.1","28.6"
"","high","18.4","209.6","1.6","0.2","2.5","0.0","0.0","57.0"
"","low","13.9","94.3","0.0","0.0","0.0","0.0","0.1","23.0"
"KhaDarel Hodge","ATL","13.2","151.4","0.9","0.0","3.0","0.0","0.1","27.5"
"","high","21.2","292.1","2.4","0.0","12.1","0.1","0.0","73.1"
"","low","4.1","49.0","0.0","0.0","0.0","0.0","0.2","13.2"
"Justin Watson","KC","11.5","159.4","0.9","0.0","0.2","0.0","0.0","27.0"
"","high","19.5","259.6","2.0","0.0","0.8","0.0","0.0","63.2"
"","low","7.0","98.1","0.1","0.0","0.0","0.0","0.1","20.0"
"Calvin Austin III","PIT","12.0","162.6","0.6","0.3","3.2","0.0","0.1","26.0"
"","high","13.5","213.7","1.0","0.9","7.7","0.0","0.0","38.4"
"","low","11.1","137.8","0.0","0.0","0.0","0.0","0.1","23.5"
"Dyami Brown","WAS","11.1","158.5","0.6","0.3","5.8","0.0","0.1","25.3"
"","high","18.8","221.4","1.2","0.8","18.8","0.0","0.0","34.8"
"","low","2.6","92.6","0.0","0.0","0.0","0.0","0.1","21.7"
"David Bell","CLE","10.1","174.4","0.4","0.0","0.2","0.0","0.0","24.9"
"","high","12.8","344.9","0.7","0.0","0.7","0.0","0.0","59.4"
"","low","6.5","72.2","0.0","0.0","0.0","0.0","0.1","14.5"
"Tre Nixon","NE","9.7","136.2","0.9","0.0","6.6","0.0","0.0","24.4"
"","high","9.7","136.2","0.9","0.0","6.6","0.0","0.0","34.1"
"","low","9.7","136.2","0.9","0.0","6.6","0.0","0.0","34.1"
"Parker Washington","JAC","14.0","138.0","0.6","0.3","1.5","0.0","0.1","24.2"
"","high","14.0","158.7","1.2","0.5","3.0","0.0","0.1","29.8"
"","low","14.0","117.3","0.0","0.0","0.0","0.0","0.1","25.0"
"Devin Duvernay","BAL","6.4","133.2","0.4","4.6","39.3","0.2","0.1","24.2"
"","high","7.6","296.9","0.6","7.1","63.8","0.4","0.0","59.3"
"","low","4.8","47.2","0.3","0.0","0.0","0.0","0.1","9.9"
"Jalen Guyton","LAC","10.3","147.0","0.6","0.9","3.0","0.0","0.0","23.8"
"","high","29.0","488.0","2.0","3.0","11.0","0.0","0.0","56.1"
"","low","3.1","41.7","0.0","0.0","0.0","0.0","0.1","12.2"
"Bryan Edwards","NO","9.3","141.0","0.8","0.0","2.3","0.0","0.0","23.8"
"","high","9.3","141.0","0.8","0.0","2.3","0.0","0.0","33.1"
"","low","9.3","141.0","0.8","0.0","2.3","0.0","0.0","33.1"
"Deonte Harty","BUF","9.7","149.5","0.5","2.5","13.4","0.0","0.3","23.7"
"","high","23.9","272.6","1.5","3.9","27.7","0.1","0.0","47.4"
"","low","1.4","17.3","0.0","0.0","0.0","0.0","0.6","9.0"
"Justyn Ross","KC","7.2","158.1","0.6","0.5","2.5","0.0","0.1","23.3"
"","high","15.5","366.8","1.8","1.5","9.2","0.1","0.0","59.4"
"","low","2.0","22.9","0.2","0.0","0.0","0.0","0.2","9.1"
"Britain Covey","PHI","8.4","130.4","0.8","0.0","6.7","0.1","0.0","22.9"
"","high","8.4","130.4","0.8","0.0","6.7","0.1","0.0","31.9"
"","low","8.4","130.4","0.8","0.0","6.7","0.1","0.0","31.9"
"Brandon Powell","MIN","12.0","102.7","0.5","1.7","25.0","0.0","0.1","21.8"
"","high","18.2","184.0","0.9","3.1","75.2","0.1","0.1","55.8"
"","low","5.9","41.2","0.0","0.0","0.0","0.0","0.2","13.9"
"Cole Beasley","NYG","10.1","113.1","0.7","0.0","0.3","0.0","0.0","20.4"
"","high","16.6","195.1","1.2","0.0","0.7","0.0","0.0","48.2"
"","low","3.7","31.0","0.2","0.0","0.0","0.0","0.0","9.4"
"Steven Sims Jr.","HOU","7.7","96.6","0.5","0.0","24.7","0.2","0.1","20.2"
"","high","11.6","112.9","0.7","0.0","49.3","0.4","0.1","24.9"
"","low","3.9","80.3","0.3","0.0","0.0","0.0","0.1","18.8"
"Jalen Nailor","MIN","10.0","105.8","0.7","0.3","1.7","0.0","0.1","19.7"
"","high","16.1","192.5","1.7","0.5","3.4","0.0","0.0","50.9"
"","low","3.9","45.7","0.0","0.0","0.0","0.0","0.1","11.1"
"Equanimeous St. Brown","CHI","8.2","110.8","0.5","1.1","11.2","0.0","0.1","19.7"
"","high","11.3","196.1","1.2","2.4","19.7","0.1","0.0","44.3"
"","low","2.4","30.9","0.0","0.0","0.0","0.0","0.1","8.2"
"Deven Thompkins","TB","9.8","102.4","0.5","0.1","10.1","0.1","0.0","19.6"
"","high","14.2","196.6","1.0","0.2","39.0","0.5","0.0","51.7"
"","low","6.4","33.7","0.0","0.0","0.0","0.0","0.1","10.3"
"Jalen Tolbert","DAL","7.2","120.5","0.5","0.4","2.6","0.0","0.1","18.8"
"","high","13.2","195.8","1.2","1.3","8.3","0.1","0.0","34.2"
"","low","3.5","41.0","0.0","0.0","0.0","0.0","0.2","9.4"
"Derius Davis","LAC","11.4","92.3","0.4","0.2","5.2","0.0","0.0","18.1"
"","high","11.4","137.9","0.9","0.2","9.3","0.0","0.0","37.9"
"","low","11.4","46.6","0.0","0.2","1.2","0.0","0.0","12.9"
"DeAndre Carter","LV","9.0","105.2","0.4","0.5","7.2","0.0","0.2","18.0"
"","high","14.5","181.9","1.0","1.0","15.7","0.1","0.0","45.7"
"","low","3.5","38.8","0.0","0.0","0.0","0.0","0.3","9.4"
"Tre'Quan Smith","NO","8.3","102.5","0.6","0.0","0.3","0.0","0.0","17.8"
"","high","11.1","127.8","1.0","0.1","0.8","0.0","0.0","32.8"
"","low","3.4","42.3","0.1","0.0","0.0","0.0","0.1","9.7"
"Kendall Hinton","DEN","8.5","97.2","0.5","0.8","7.3","0.0","0.0","17.7"
"","high","11.8","177.7","1.0","2.2","14.8","0.1","0.0","41.3"
"","low","6.7","46.4","0.0","0.0","0.0","0.0","0.1","11.0"
"Nelson Agholor","BAL","4.9","132.4","0.3","0.2","0.9","0.0","0.2","17.4"
"","high","8.8","346.0","0.9","0.7","2.4","0.0","0.0","51.8"
"","low","2.9","30.9","0.1","0.0","0.0","0.0","0.5","7.6"
"Penny Hart","ATL","8.9","103.0","0.5","0.0","0.0","0.0","0.1","17.3"
"","high","8.9","103.0","0.5","0.0","0.0","0.0","0.1","17.4"
"","low","8.9","103.0","0.5","0.0","0.0","0.0","0.1","17.4"
"Dee Eskridge","SEA","8.7","82.0","0.4","2.8","17.6","0.1","0.0","17.2"
"","high","14.4","154.5","0.8","4.4","26.1","0.2","0.0","27.9"
"","low","5.1","31.3","0.0","1.3","12.5","0.0","0.1","11.2"
"Phillip Dorsett II","LV","8.9","89.7","0.5","0.1","1.0","0.0","0.0","16.7"
"","high","17.4","196.9","1.5","0.2","3.1","0.0","0.0","50.6"
"","low","3.2","34.7","0.0","0.0","0.0","0.0","0.1","9.1"
"Jamison Crowder","NYG","3.4","141.0","0.1","0.1","1.0","0.0","0.1","16.2"
"","high","3.4","250.8","0.2","0.2","2.0","0.0","0.1","40.8"
"","low","3.4","31.1","0.0","0.0","0.0","0.0","0.1","6.1"
"Velus Jones Jr.","CHI","4.6","77.2","0.3","1.8","33.8","0.2","0.1","15.9"
"","high","5.9","102.4","0.5","4.7","98.2","0.4","0.1","27.2"
"","low","3.0","58.8","0.0","0.0","0.0","0.0","0.1","10.2"
"Scott Miller","ATL","6.8","94.2","0.3","0.4","5.0","0.1","0.0","15.5"
"","high","9.5","148.3","0.6","0.8","8.2","0.1","0.0","32.5"
"","low","4.1","47.1","0.0","0.0","0.0","0.0","0.0","9.8"
"Shi Smith","CAR","7.1","89.3","0.4","0.1","0.1","0.0","0.1","14.5"
"","high","11.6","143.1","0.7","0.2","0.5","0.0","0.0","21.9"
"","low","3.7","62.1","0.0","0.0","0.0","0.0","0.2","13.8"
"Denzel Mims","DET","5.3","98.1","0.3","0.0","0.1","0.0","0.0","14.3"
"","high","7.9","138.6","0.7","0.0","0.3","0.0","0.0","21.4"
"","low","2.8","39.7","0.0","0.0","0.0","0.0","0.0","10.8"
"Justin Shorter","BUF","7.3","83.0","0.3","0.2","1.1","0.0","0.1","13.9"
"","high","7.3","84.2","0.7","0.3","2.1","0.0","0.0","16.2"
"","low","7.3","81.8","0.0","0.0","0.0","0.0","0.1","16.0"
"Kaylon Geiger Sr.","TB","5.2","66.5","0.4","0.0","5.7","0.1","0.0","12.7"
"","high","5.2","66.5","0.4","0.0","5.7","0.1","0.0","17.8"
"","low","5.2","66.5","0.4","0.0","5.7","0.1","0.0","17.8"
"Joseph Ngata","PHI","5.9","68.3","0.5","0.0","0.0","0.0","0.0","12.7"
"","high","5.9","68.3","0.5","0.0","0.0","0.0","0.0","12.7"
"","low","5.9","68.3","0.5","0.0","0.0","0.0","0.0","12.7"
"Gunner Olszewski","PIT","3.7","51.2","0.2","4.5","33.9","0.1","0.1","12.3"
"","high","6.4","75.3","0.4","9.1","53.4","0.3","0.1","18.6"
"","low","1.4","38.5","0.2","0.0","0.0","0.0","0.2","6.8"
"Tre Tucker","LV","5.7","73.4","0.3","0.2","2.2","0.0","0.0","12.1"
"","high","7.1","90.0","0.6","0.3","4.4","0.0","0.0","15.4"
"","low","4.2","48.4","0.0","0.0","0.0","0.0","0.1","14.4"
"Jalen Reagor","MIN","5.4","56.8","0.3","2.4","13.4","0.1","0.1","11.9"
"","high","5.6","68.6","0.5","4.2","23.5","0.2","0.1","15.5"
"","low","5.2","42.2","0.0","1.1","5.1","0.0","0.1","11.2"
"Jakeem Grant Sr.","CLE","4.8","51.5","0.2","0.0","22.7","0.1","0.0","11.9"
"","high","6.4","68.1","0.3","0.0","45.4","0.3","0.0","23.3"
"","low","3.1","34.9","0.2","0.0","0.0","0.0","0.0","6.8"
"KaVontae Turpin","DAL","5.5","56.4","0.3","1.7","10.2","0.1","0.0","11.8"
"","high","7.0","81.7","0.6","5.0","30.1","0.3","0.0","20.9"
"","low","3.5","33.7","0.0","0.0","0.0","0.0","0.1","8.2"
"Dareke Young","SEA","8.1","57.5","0.3","0.1","0.5","0.0","0.0","11.8"
"","high","8.1","92.6","0.7","0.2","1.0","0.0","0.0","17.2"
"","low","8.1","22.4","0.0","0.0","0.0","0.0","0.1","7.6"
"Dante Pettis","CHI","6.4","65.8","0.2","0.1","4.5","0.0","0.0","11.5"
"","high","10.4","125.1","0.5","0.1","11.4","0.0","0.0","30.7"
"","low","2.4","29.4","0.0","0.0","0.0","0.0","0.0","7.3"
"Ashton Dulin","IND","4.5","72.9","0.3","0.4","5.5","0.0","0.1","11.5"
"","high","4.5","89.3","0.5","0.4","8.6","0.0","0.0","19.5"
"","low","4.5","56.5","0.0","0.4","2.4","0.0","0.1","11.2"
"Byron Pringle","WAS","7.0","65.6","0.2","0.0","0.0","0.0","0.0","11.4"
"","high","7.1","80.9","0.4","0.0","0.0","0.0","0.0","13.9"
"","low","6.8","46.3","0.0","0.0","0.0","0.0","0.1","10.7"
"Ray-Ray McCloud III","SF","3.8","46.3","0.2","3.2","26.0","0.2","0.1","11.3"
"","high","4.8","55.0","0.3","5.0","31.1","0.3","0.0","17.7"
"","low","3.2","28.2","0.0","0.8","13.7","0.1","0.2","10.4"
"Ronnie Bell","SF","4.4","57.1","0.3","0.0","4.7","0.0","0.0","10.5"
"","high","4.4","57.1","0.3","0.0","4.7","0.0","0.0","15.1"
"","low","4.4","57.1","0.3","0.0","4.7","0.0","0.0","15.1"
"Darrius Shepherd","LAC","4.2","57.2","0.3","0.0","5.0","0.0","0.0","10.3"
"","high","4.2","57.2","0.3","0.0","5.0","0.0","0.0","15.1"
"","low","4.2","57.2","0.3","0.0","5.0","0.0","0.0","15.1"
"Lance McCutcheon","LAR","3.9","64.0","0.3","0.0","0.7","0.0","0.0","10.1"
"","high","6.6","85.1","0.4","0.0","1.4","0.0","0.0","12.8"
"","low","1.1","43.0","0.1","0.0","0.0","0.0","0.0","8.3"
"Erik Ezukanma","MIA","5.3","55.5","0.3","0.1","0.7","0.0","0.0","9.8"
"","high","7.0","79.2","0.6","0.3","2.0","0.0","0.0","14.2"
"","low","3.6","42.2","0.0","0.0","0.0","0.0","0.1","8.2"
"Kevin Austin Jr.","JAC","4.3","53.9","0.3","0.0","1.9","0.0","0.0","9.8"
"","high","4.3","53.9","0.3","0.0","1.9","0.0","0.0","14.2"
"","low","4.3","53.9","0.3","0.0","1.9","0.0","0.0","14.2"
"Cody Thompson","SEA","3.9","60.5","0.3","0.0","1.9","0.0","0.0","9.8"
"","high","4.1","77.3","0.4","0.0","3.7","0.0","0.0","16.3"
"","low","3.7","43.6","0.2","0.0","0.0","0.0","0.0","7.4"
"Maurice Alexander","DET","3.6","48.2","0.3","0.0","0.0","0.0","0.0","8.6"
"","high","3.6","48.2","0.3","0.0","0.0","0.0","0.0","8.3"
"","low","3.6","48.2","0.3","0.0","0.0","0.0","0.0","8.3"
"Tim Jones","JAC","3.8","49.9","0.3","0.0","0.5","0.0","0.0","8.5"
"","high","6.6","76.9","0.5","0.0","1.5","0.0","0.0","12.4"
"","low","1.2","26.4","0.1","0.0","0.0","0.0","0.1","6.4"
"Danny Gray","SF","3.1","57.5","0.2","0.2","1.6","0.0","0.1","8.5"
"","high","6.3","90.8","0.5","0.6","3.9","0.0","0.0","16.0"
"","low","0.0","25.3","0.0","0.0","0.0","0.0","0.1","4.6"
"River Cracraft","MIA","4.6","47.2","0.2","0.1","0.5","0.0","0.0","8.4"
"","high","5.5","88.4","0.5","0.1","1.1","0.0","0.0","19.8"
"","low","3.6","11.2","0.0","0.0","0.0","0.0","0.0","4.1"
"Trinity Benson","DET","3.5","46.8","0.3","0.0","0.0","0.0","0.0","8.4"
"","high","3.5","46.8","0.3","0.0","0.0","0.0","0.0","8.1"
"","low","3.5","46.8","0.3","0.0","0.0","0.0","0.0","8.1"
"Isaiah Coulter","BUF","3.7","44.7","0.3","0.0","0.0","0.0","0.0","8.3"
"","high","3.7","44.7","0.3","0.0","0.0","0.0","0.0","7.9"
"","low","3.7","44.7","0.3","0.0","0.0","0.0","0.0","7.9"
"Bo Melton","GB","3.7","44.5","0.3","0.0","2.6","0.0","0.0","8.3"
"","high","3.7","44.5","0.3","0.0","2.6","0.0","0.0","12.1"
"","low","3.7","44.5","0.3","0.0","2.6","0.0","0.0","12.1"
"Dezmon Patmon","BUF","3.7","44.2","0.3","0.0","0.0","0.0","0.0","8.2"
"","high","3.7","44.2","0.3","0.0","0.0","0.0","0.0","7.9"
"","low","3.7","44.2","0.3","0.0","0.0","0.0","0.0","7.9"
"Simi Fehoko","DAL","3.6","43.1","0.3","0.0","0.0","0.0","0.0","8.1"
"","high","3.6","43.1","0.3","0.0","0.0","0.0","0.0","7.7"
"","low","3.6","43.1","0.3","0.0","0.0","0.0","0.0","7.7"
"Stanley Morgan Jr.","CIN","3.8","42.9","0.3","0.0","0.0","0.0","0.0","8.1"
"","high","3.8","42.9","0.3","0.0","0.0","0.0","0.0","7.8"
"","low","3.8","42.9","0.3","0.0","0.0","0.0","0.0","7.8"
"Dennis Houston","DAL","3.5","42.8","0.3","0.0","0.0","0.0","0.0","8.1"
"","high","3.5","42.8","0.3","0.0","0.0","0.0","0.0","7.7"
"","low","3.5","42.8","0.3","0.0","0.0","0.0","0.0","7.7"
"Seth Williams","JAC","3.7","47.4","0.2","0.0","0.0","0.0","0.0","8.0"
"","high","3.7","47.4","0.2","0.0","0.0","0.0","0.0","8.0"
"","low","3.7","47.4","0.2","0.0","0.0","0.0","0.0","8.0"
"Montrell Washington","DEN","2.7","45.7","0.2","0.0","8.8","0.0","0.0","8.0"
"","high","3.4","50.8","0.3","0.0","17.7","0.0","0.0","11.9"
"","low","2.1","40.5","0.2","0.0","0.0","0.0","0.0","6.8"
"Jacob Harris","JAC","3.7","46.5","0.2","0.0","0.0","0.0","0.0","8.0"
"","high","3.7","46.5","0.2","0.0","0.0","0.0","0.0","7.9"
"","low","3.7","46.5","0.2","0.0","0.0","0.0","0.0","7.9"
"Cody Chrest","GB","3.4","43.1","0.3","0.0","3.2","0.0","0.0","7.9"
"","high","3.4","43.1","0.3","0.0","3.2","0.0","0.0","11.6"
"","low","3.4","43.1","0.3","0.0","3.2","0.0","0.0","11.6"
"Andy Isabella","BUF","2.5","42.3","0.2","0.0","6.8","0.1","0.0","7.9"
"","high","3.7","45.6","0.3","0.0","13.5","0.1","0.0","9.9"
"","low","1.3","39.1","0.1","0.0","0.0","0.0","0.0","7.4"
"Easop Winston Jr.","SEA","3.5","46.2","0.2","0.0","1.9","0.0","0.0","7.8"
"","high","3.7","48.8","0.3","0.0","3.9","0.0","0.0","11.8"
"","low","3.3","43.5","0.2","0.0","0.0","0.0","0.0","7.1"
"KeeSean Johnson","BUF","3.6","41.2","0.3","0.0","0.0","0.0","0.0","7.8"
"","high","3.6","41.2","0.3","0.0","0.0","0.0","0.0","7.5"
"","low","3.6","41.2","0.3","0.0","0.0","0.0","0.0","7.5"
"Matthew Slater","NE","2.1","53.8","0.2","0.0","1.2","0.0","0.0","7.7"
"","high","3.3","67.1","0.2","0.0","2.3","0.0","0.0","10.2"
"","low","0.9","40.6","0.2","0.0","0.0","0.0","0.0","6.2"
"Joe Reed","CHI","2.1","45.7","0.2","0.0","7.7","0.0","0.0","7.7"
"","high","2.5","62.2","0.2","0.0","15.4","0.1","0.0","12.0"
"","low","1.7","29.2","0.2","0.0","0.0","0.0","0.0","5.0"
"Jalen Virgil","DEN","3.4","43.3","0.3","0.0","0.0","0.0","0.0","7.6"
"","high","3.4","43.3","0.3","0.0","0.0","0.0","0.0","7.5"
"","low","3.4","43.3","0.3","0.0","0.0","0.0","0.0","7.5"
"Andre Baccellia","ARI","3.7","46.2","0.2","0.0","0.0","0.0","0.0","7.5"
"","high","3.7","46.2","0.2","0.0","0.0","0.0","0.0","7.4"
"","low","3.7","46.2","0.2","0.0","0.0","0.0","0.0","7.4"
"Brandon Johnson","DEN","3.5","42.9","0.2","0.0","0.7","0.0","0.0","7.4"
"","high","3.6","45.1","0.3","0.0","1.5","0.0","0.0","11.1"
"","low","3.3","40.8","0.2","0.0","0.0","0.0","0.0","7.2"
"Rakim Jarrett","TB","3.1","35.3","0.3","0.0","2.1","0.0","0.0","7.1"
"","high","3.1","35.3","0.3","0.0","2.1","0.0","0.0","10.2"
"","low","3.1","35.3","0.3","0.0","2.1","0.0","0.0","10.2"
"Austin Trammell","LAR","3.3","42.7","0.2","0.0","0.0","0.0","0.0","7.0"
"","high","3.3","42.7","0.2","0.0","0.0","0.0","0.0","7.1"
"","low","3.3","42.7","0.2","0.0","0.0","0.0","0.0","7.1"
"Keelan Doss","LAC","2.4","40.2","0.2","0.0","3.4","0.0","0.0","7.0"
"","high","2.4","40.2","0.2","0.0","3.4","0.0","0.0","9.4"
"","low","2.4","40.2","0.2","0.0","3.4","0.0","0.0","9.4"
"Jaelon Darden","CLE","2.3","44.1","0.2","0.0","2.8","0.0","0.0","6.9"
"","high","3.1","49.8","0.2","0.0","5.7","0.0","0.0","9.9"
"","low","1.5","38.4","0.2","0.0","0.0","0.0","0.0","6.0"
"Dax Milne","WAS","4.0","40.5","0.2","0.1","1.7","0.0","0.2","6.8"
"","high","4.8","57.5","0.3","0.2","4.9","0.0","0.0","15.2"
"","low","3.3","28.0","0.0","0.0","0.0","0.0","0.3","6.7"
"C.J. Saunders","CAR","3.4","40.2","0.2","0.0","0.0","0.0","0.0","6.8"
"","high","3.4","40.2","0.2","0.0","0.0","0.0","0.0","6.9"
"","low","3.4","40.2","0.2","0.0","0.0","0.0","0.0","6.9"
"Cam Sims","LV","3.4","44.8","0.1","0.1","0.3","0.0","0.0","6.7"
"","high","3.4","48.5","0.2","0.1","0.6","0.0","0.0","8.5"
"","low","3.4","41.0","0.0","0.0","0.0","0.0","0.0","6.9"
"Kawaan Baker","NO","3.3","40.0","0.2","0.0","0.0","0.0","0.0","6.7"
"","high","3.3","40.0","0.2","0.0","0.0","0.0","0.0","6.7"
"","low","3.3","40.0","0.2","0.0","0.0","0.0","0.0","6.7"
"Keke Coutee","MIA","3.4","39.0","0.2","0.0","0.0","0.0","0.0","6.6"
"","high","3.4","39.0","0.2","0.0","0.0","0.0","0.0","6.6"
"","low","3.4","39.0","0.2","0.0","0.0","0.0","0.0","6.6"
"Dez Fitzpatrick","PIT","3.2","39.0","0.2","0.0","0.0","0.0","0.0","6.5"
"","high","3.2","39.0","0.2","0.0","0.0","0.0","0.0","6.6"
"","low","3.2","39.0","0.2","0.0","0.0","0.0","0.0","6.6"
"Keelan Cole Sr.","LV","3.3","38.8","0.2","0.0","0.0","0.0","0.0","6.5"
"","high","3.3","38.8","0.2","0.0","0.0","0.0","0.0","6.7"
"","low","3.3","38.8","0.2","0.0","0.0","0.0","0.0","6.7"
"Cody White","PIT","3.3","38.6","0.2","0.0","0.0","0.0","0.0","6.5"
"","high","3.3","38.6","0.2","0.0","0.0","0.0","0.0","6.6"
"","low","3.3","38.6","0.2","0.0","0.0","0.0","0.0","6.6"
"Michael Woods II","CLE","3.1","38.7","0.2","0.0","0.0","0.0","0.0","6.4"
"","high","3.1","38.7","0.2","0.0","0.0","0.0","0.0","6.5"
"","low","3.1","38.7","0.2","0.0","0.0","0.0","0.0","6.5"
"Mason Kinsey","TEN","3.1","38.5","0.2","0.0","0.0","0.0","0.0","6.4"
"","high","3.1","38.5","0.2","0.0","0.0","0.0","0.0","6.4"
"","low","3.1","38.5","0.2","0.0","0.0","0.0","0.0","6.4"
"Anthony Schwartz","CLE","3.0","38.5","0.2","0.0","0.0","0.0","0.0","6.4"
"","high","3.0","38.5","0.2","0.0","0.0","0.0","0.0","6.4"
"","low","3.0","38.5","0.2","0.0","0.0","0.0","0.0","6.4"
"Racey McMath","TEN","3.0","41.5","0.1","0.2","1.0","0.0","0.0","6.3"
"","high","3.0","45.1","0.2","0.3","2.0","0.0","0.0","8.7"
"","low","3.0","37.8","0.0","0.0","0.0","0.0","0.0","6.3"
"Trent Taylor","CIN","2.3","32.2","0.2","0.0","5.8","0.0","0.0","6.2"
"","high","4.0","37.6","0.3","0.0","11.7","0.1","0.0","6.5"
"","low","0.6","26.8","0.1","0.0","0.0","0.0","0.0","6.4"
"Tylan Wallace","BAL","3.0","40.1","0.1","0.2","1.0","0.0","0.0","6.1"
"","high","3.0","45.1","0.2","0.3","2.0","0.0","0.0","8.7"
"","low","3.0","35.0","0.0","0.0","0.0","0.0","0.0","6.2"
"Malik Turner","IND","2.9","36.5","0.2","0.0","0.0","0.0","0.0","6.1"
"","high","2.9","36.5","0.2","0.0","0.0","0.0","0.0","6.1"
"","low","2.9","36.5","0.2","0.0","0.0","0.0","0.0","6.1"
"Chris Conley","SF","3.0","34.8","0.2","0.0","0.0","0.0","0.0","6.1"
"","high","3.0","34.8","0.2","0.0","0.0","0.0","0.0","6.3"
